gene_cluster_id,focal,reference,type,genome_occurences,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,COG20_CATEGORY_ACC,COG20_CATEGORY,COG20_PATHWAY_ACC,COG20_PATHWAY,COG20_FUNCTION_ACC,COG20_FUNCTION,KEGG_BRITE_ACC,KEGG_BRITE,KEGG_Class_ACC,KEGG_Class,KEGG_Module_ACC,KEGG_Module,KOfam_ACC,KOfam,Pfam_ACC,Pfam
GC_00004046,shrub,conifer,accessory,25,1.73197354140288,2.61992857003964,0.819319514041758,3.19768847822915,0.00138533847341774,0.0253221194219773,E,Amino acid transport and metabolism,,,COG0559,"Branched-chain amino acid ABC-type transport system, permease component (LivH)",ko00001|ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Branched-chain amino acid transporter",,,,,K01997,branched-chain amino acid transport system permease protein,PF02653.20,Branched-chain amino acid transport system / permease component
GC_00002757,shrub,conifer,accessory,70,1.90388511158852,2.49714582876399,0.756223656513886,3.30212604069486,9.59549421061066e-4,0.0210945270024614,M,Cell wall/membrane/envelope biogenesis,,,COG1732,Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein) (OsmF) (PDB:4WEP),ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Osmoprotectant transporter",,,,,K05845,osmoprotectant transport system substrate-binding protein,PF04069.16,Substrate binding domain of ABC-type glycine betaine transport system
GC_00003709,shrub,conifer,accessory,44,1.83496712680291,2.30040370431973,0.715989473996423,3.21290156890102,0.00131401314183674,0.0247328486732997,K|L,"Transcription|Replication, recombination and repair",,,COG0553,"Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",,,,,,,,,PF00176.27_or_PF04851.19_or_PF13872.10,"SNF2-related domain_or_Type III restriction enzyme, res subunit_or_P-loop containing NTP hydrolase pore-1"
GC_00020170,shrub,conifer,accessory,3,1.91064299818211,2.29804008009147,0.756052358405006,3.03952504683603,0.00236951498878837,0.0341731115581641,,,,,,,,,,,,,,,PF11064.12,Protein of unknown function (DUF2865)
GC_00009860,shrub,conifer,accessory,11,2.02366443720073,2.25956249114973,0.72525438473517,3.11554475051512,0.00183605487288457,0.0290983504116047,H,Coenzyme transport and metabolism,COG0111,Serine biosynthesis,COG0111,Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET),ko00001|ko00001|ko00001|ko01000|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.79  glyoxylate reductase (NADP+)|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.81  hydroxypyruvate reductase",,,,,K12972,glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81],PF02826.23,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain"
GC_00025654,shrub,conifer,accessory,2,2.27595083020581,2.07703531446635,0.645684954280695,3.21679373306787,0.00129631760497127,0.0245215055786891,T|T|T,Signal transduction mechanisms|Signal transduction mechanisms|Signal transduction mechanisms,,,COG2202|COG2203|COG3920,"PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)",,,,,,,,,PF08447.16,PAS fold
GC_00002822,shrub,conifer,accessory,67,2.02961742693985,1.91254127003404,0.670184294261416,2.85375423806638,0.00432059411397994,0.0473479570041342,S,Function unknown,,,COG3766,"Uncharacterized membrane protein YjfL, UPF0719 family (YjfL)",ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,,,,,K08989,putative membrane protein,PF03994.18,Domain of Unknown Function (DUF350)
GC_00004331,shrub,conifer,accessory,33,2.55602952773988,1.88974071310336,0.623033375841584,3.0331291811626,0.00242031967289824,0.0347211291346637,J,"Translation, ribosomal structure and biogenesis",,,COG1054,"tRNA U34 5'-hydroxylase TrhO, rhodanese family (TrhO) (PDB:4F67) (PUBMED:31253794)",ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,,,,,K07146,UPF0176 protein,PF17773.5,UPF0176 acylphosphatase like domain
GC_00003840,shrub,conifer,accessory,40,2.23285152343773,1.78553737691872,0.599817350308006,2.97680181475552,0.00291272230108991,0.0375465247564684,S,Function unknown,,,COG4269,"Uncharacterized membrane protein YjgN, DUF898 family (YjgN)",,,,,,,,,PF05987.17,Bacterial protein of unknown function (DUF898)
GC_00011420,shrub,conifer,accessory,8,2.47521890235117,1.68695091860443,0.586944697462732,2.87412242737152,0.00405151878718474,0.0453301978197533,E|P,Amino acid transport and metabolism|Inorganic ion transport and metabolism,,,COG0601,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",ko00001|ko02000,"KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter",,,,,K02033,peptide/nickel transport system permease protein,PF00528.26,Binding-protein-dependent transport system inner membrane component
GC_00004406,shrub,conifer,accessory,32,2.36547055198123,1.68069950035991,0.583050243797516,2.88259805778178,0.00394410356307527,0.0446962424353255,J_or_E,"Translation, ribosomal structure and biogenesis_or_Amino acid transport and metabolism",COG1246,Arginine biosynthesis,COG0456_or_COG1246,"Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE)_or_N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",ko00001|ko00001|ko01000_or_ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04216 Ferroptosis [PATH:ko04216]|Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.57  diamine N-acetyltransferase_or_KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.-,M00135,Pathway modules; Amino acid metabolism; Polyamine biosynthesis,M00135,"GABA biosynthesis, eukaryotes, putrescine => GABA",K00657_or_K18852,diamine N-acetyltransferase [EC:2.3.1.57]_or_D-amino-acid N-acetyltransferase [EC:2.3.1.36],PF00583.29,Acetyltransferase (GNAT) family
GC_00003204,shrub,conifer,accessory,51,2.4901530936403,1.67573022569183,0.587755709536836,2.85106583994282,0.00435729460312626,0.0473678691943407,F,Nucleotide transport and metabolism,,,COG1001,Adenine deaminase (AdeC) (PDB:3NQB),ko00001|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]|Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.2  adenine deaminase",,,,,K01486,adenine deaminase [EC:3.5.4.2],PF13382.10_or_PF01979.24,Adenine deaminase C-terminal domain_or_Amidohydrolase family
GC_00003506,shrub,conifer,accessory,48,2.81668758247195,1.65371220209704,0.554334971455975,2.98323628717402,0.00285217707645948,0.0371788595191049,P,Inorganic ion transport and metabolism,,,COG4117,Thiosulfate reductase cytochrome b subunit (YdhU),ko00001,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020],,,,,K03620,Ni/Fe-hydrogenase 1 B-type cytochrome subunit,PF01292.24,Prokaryotic cytochrome b561
GC_00002929,shrub,conifer,accessory,59,3.30355490870632,1.60839416632869,0.521059603026857,3.08677578723329,0.00202340153335435,0.0309927608715512,H|R_or_I,Coenzyme transport and metabolism|General function prediction only_or_Lipid transport and metabolism,COG2141_or_COG1960,Pyrimidine degradation_or_Fatty acid biosynthesis,COG2141_or_COG1960,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL)_or_Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC)",ko00001|ko01000|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.14  With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen into the other donor>>>1.14.14.5  alkanesulfonate monooxygenase|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.14  With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen into the other donor>>>1.14.14.34  methanesulfonate monooxygenase (FMNH2)",,,,,K04091,alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34],PF00296.24_or_PF02771.20,"Luciferase-like monooxygenase_or_Acyl-CoA dehydrogenase, N-terminal domain"
GC_00003081,shrub,conifer,accessory,52,4.03213635808401,1.55657964221369,0.505018890009667,3.08222063175477,0.00205462488761603,0.0312379791324651,S,Function unknown,,,COG3544,"Uncharacterized conserved protein, DUF305 family (PDB:5FEJ)",,,,,,,,,PF03713.17,Domain of unknown function (DUF305)
GC_00002545,shrub,conifer,accessory,79,2.98504383620831,1.55092010552188,0.528484900857104,2.93465357857259,0.0033392026013152,0.0402386280875523,P,Inorganic ion transport and metabolism,,,COG1116,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)",ko02000_or_ko00001|ko00001|ko01000|ko02000,"Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>NitT/TauT family transporter_or_KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Enzymes>>>7. Translocases>>>7.6  Catalysing the translocation of other compounds>>>7.6.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.6.2.14  ABC-type aliphatic sulfonate transporter|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Sulfonate transporter",,,,,K02049_or_K15555,NitT/TauT family transport system ATP-binding protein_or_sulfonate transport system ATP-binding protein [EC:7.6.2.14],PF00005.31,ABC transporter
GC_00005270,shrub,conifer,accessory,22,2.91355359654477,1.52429124984874,0.528899118764831,2.88200754315587,0.00395150273758125,0.0446962424353255,V,Defense mechanisms,,,COG1598,Antitoxin component HicB of the HicAB toxin-antitoxin system (HicB) (PDB:4P78) (PUBMED:19060138),ko02048,Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>HicA-HicB,,,,,K18843,antitoxin HicB,PF15919.9,HicB_like antitoxin of bacterial toxin-antitoxin system
GC_00002254,shrub,conifer,accessory,79,3.09535615207007,1.52067042854868,0.507685492140395,2.99530014564244,0.0027417490579364,0.0366196828197942,P,Inorganic ion transport and metabolism,,,COG0715,"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)",ko02022,Two-component system>>>Other families>>>NasS-NasT,,,,,K02051_or_K15553,NitT/TauT family transport system substrate-binding protein_or_sulfonate transport system substrate-binding protein,PF13379.10,NMT1-like family
GC_00002499,shrub,conifer,accessory,81,2.94505353526442,1.51878068363024,0.515476511827551,2.94636253792752,0.00321535298078819,0.039387858855982,O,"Posttranslational modification, protein turnover, chaperones",,,COG3824,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11)",,,,,,,,,PF06262.15,Zincin-like metallopeptidase
GC_00002722,shrub,conifer,accessory,72,3.1396175539165,1.44227598075182,0.506228123834814,2.84906332312434,0.00438481523176224,0.0473678691943407,H,Coenzyme transport and metabolism,COG2227,Ubiquinone biosynthesis,COG2227,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)",,,,,,,,,PF13489.10,Methyltransferase domain
GC_00003535,shrub,conifer,accessory,48,3.33919454175532,1.43306548631195,0.488886136590852,2.93128681517774,0.00337560964613436,0.0404973582030337,F,Nucleotide transport and metabolism,,,COG3845,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO (NupO) (PUBMED:21926227)",ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter",,,,,K23537,general nucleoside transport system ATP-binding protein,PF00005.31,ABC transporter
GC_00004416,shrub,conifer,accessory,32,3.42512324715777,1.37420626427608,0.454857131203342,3.02118219107738,0.00251789806462467,0.0353681833441046,,,,,,,ko00001|ko01000|ko01003,KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00571 Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]|Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.-|Glycosyltransferases>>>GPI-anchor biosynthesis>>>Phosphatidylinositol mannoside,,,,,K16647,arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.47],PF09594.14,Glycosyltransferase family 87
GC_00009765,shrub,conifer,accessory,11,3.62631742360728,1.36853544118556,0.461044380800452,2.9683377526683,0.0029941512598317,0.0380537911679235,V,Defense mechanisms,,,COG3744,"PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)",,,,,,,,,PF01850.25,PIN domain
GC_00008418,shrub,conifer,accessory,14,3.79403084690547,1.31626061227658,0.455946060350703,2.88687791548005,0.0038908517075466,0.0444497019511012,M,Cell wall/membrane/envelope biogenesis,,,COG1596,"Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold (Wza) (PDB:2J58) (PUBMED:17250770)",ko00001|ko00001|ko02000,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]|Transporters>>>Other transporters>>>Pores ion channels [TC:1],,,,,K01991,polysaccharide biosynthesis/export protein,PF02563.20,Polysaccharide biosynthesis/export protein
GC_00002293,shrub,conifer,accessory,61,4.31792924481844,1.28021810926134,0.436155646990983,2.9352322229312,0.00333298146925616,0.0402232511438125,P,Inorganic ion transport and metabolism,,,COG1055,Na+/H+ antiporter NhaD or related arsenite permease (ArsB),ko02000,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],,,,,K03893,arsenical pump membrane protein,PF02040.19,Arsenical pump membrane protein
GC_00004218,shrub,conifer,accessory,29,6.05664322553953,1.19508374753473,0.390624367745762,3.05941934557588,0.00221766492063149,0.0328331020137254,T_or_T|T|K,Signal transduction mechanisms_or_Signal transduction mechanisms|Signal transduction mechanisms|Transcription,,,COG2172_or_COG2172|COG2208,"Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL)_or_Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL)|Phosphoserine phosphatase RsbU, regulator of sigma subunit (RsbU) (PDB:5UCG)",ko01000|ko03021_or_ko01000|ko01001|ko03021,Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.3  phosphoserine phosphatase|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins_or_Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.11  Protein-serine/threonine kinases>>>2.7.11.1  non-specific serine/threonine protein kinase|Protein kinases>>>Serine/threonine kinases: Other>>>Bacterial family|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins,,,,,K05518_or_K17752,phosphoserine phosphatase RsbX [EC:3.1.3.3]_or_serine/threonine-protein kinase RsbT [EC:2.7.11.1],PF13581.10_or_PF07228.16,Histidine kinase-like ATPase domain_or_Stage II sporulation protein E (SpoIIE)
GC_00003938,shrub,conifer,accessory,38,4.3500041536626,1.14690308720901,0.394891418388842,2.90435049687426,0.00368015916686991,0.0427634495190283,F,Nucleotide transport and metabolism,,,COG1079,"ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ (NupQ) (PUBMED:21926227)",ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter",,,,,K23536,general nucleoside transport system permease protein,PF02653.20,Branched-chain amino acid transport system / permease component
